"stableKey","sourceField","sourceToken","sourceSemanticFacts","existingCanonicalFactsBefore","canonicalFactsAfter","lostFacts","unsupportedNewFacts","duplicatedFacts","informationStatus"
"ez_bar_lying_triceps_extension","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=ELBOW_EXTENSION_LOAD|ELBOW_TENDON_STRESS|GRIP_FOREARM|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_REPETITION|SYSTEMIC|TRICEPS_LOCAL_LOAD|TRICEPS_TENDON_STRESS;muscles=CORE|FOREARM|SHOULDER|TRICEPS;roles=;skills=;qualities=","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=LOW","level=NONE;types=;skills=;qualities=","axes=;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ez_bar_preacher_curl","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=BICEPS_LOCAL_LOAD|BICEPS_TENDON_STRESS|ELBOW_FLEXION_LOAD|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|SYSTEMIC;muscles=BICEPS|CORE|FOREARM;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=LOW","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ez_bar_reverse_curl","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=BRACHIALIS_BRACHIORADIALIS_LOAD|ELBOW_FLEXION_LOAD|FOREARM_EXTENSOR_TENDON_STRESS|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|SYSTEMIC;muscles=BACK|BICEPS|CORE|FOREARM;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=VERY_HIGH","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=;objectives=;fatigueCost=VERY_HIGH","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"ez_bar_spider_curl","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=BICEPS_LOCAL_LOAD|BICEPS_TENDON_STRESS|ELBOW_FLEXION_LOAD|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|SYSTEMIC;muscles=BICEPS|CHEST|CORE|FOREARM;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=LOW","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=GRIP_ENDURANCE","axes=;objectives=;fatigueCost=LOW","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"face_pull","legacy derived badminton transfer inference","forceType=BRACE;plane=TRANSVERSE;laterality=BILATERAL;fatigue=ANTI_ROTATION|LOCAL_MUSCLE|LOCAL_STABILIZER_LOAD|LOW_FATIGUE_REHAB|LOW_LOAD_CONTROL|LOW_LOAD_PREHAB_CONTROL_STRESS|NEURAL_HEAVY|OVERHEAD_REPETITION|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC;muscles=CORE|LOWER_TRAP|OBLIQUE|REAR_DELT|RHOMBOID|ROTATOR_CUFF|TRAPEZIUS;roles=ANTI_ROTATION_STABILITY|SHOULDER_CARE|SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=MEDIUM","level=SUPPORTIVE;types=SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"gymnastic_ring_inverted_row","legacy derived badminton transfer inference","forceType=PULL;plane=TRANSVERSE;laterality=BILATERAL;fatigue=BICEPS_LOAD|BICEPS_TENDON_STRESS|ELBOW_JOINT_STRESS|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_LOAD|HORIZONTAL_ROW_STRESS|LAT_LOAD|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_REPETITION|REAR_DELTOID_LOAD|SCAPULAR_STABILITY_LOAD|SHOULDER_JOINT_STABILITY_STRESS|SYSTEMIC|UPPER_BACK_LOAD;muscles=BACK|BICEPS|CHEST|CORE|DEEP_CORE|LAT|REAR_DELT|RHOMBOID|SCAPULAR_STABILIZERS;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=;objectives=;fatigueCost=MEDIUM","removedAxes=RACKET_SUPPORT;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"half_kneeling_single_arm_dumbbell_press","legacy derived badminton transfer inference","forceType=PUSH;plane=SAGITTAL;laterality=UNILATERAL;fatigue=ANTI_ROTATION_LOAD|DELTOID_LOAD|HIP_PELVIS_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_PUSH_STRESS|OVERHEAD_REPETITION|OVERHEAD_REPETITION_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC|TRICEPS_LOAD|TRICEPS_TENDON_STRESS;muscles=CORE|SCAPULAR_STABILIZERS|TRICEPS;roles=SHOULDER_CARE|SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|UNILATERAL_STABILITY;objectives=;fatigueCost=MEDIUM","level=SUPPORTIVE;types=SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"half_kneeling_single_arm_kettlebell_press","legacy derived badminton transfer inference","forceType=PUSH;plane=SAGITTAL;laterality=UNILATERAL;fatigue=ANTI_ROTATION_LOAD|DELTOID_LOAD|GRIP_FOREARM|HIP_PELVIS_STABILITY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|OVERHEAD_PUSH_STRESS|OVERHEAD_REPETITION|OVERHEAD_REPETITION_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC|TRICEPS_LOAD|TRICEPS_TENDON_STRESS;muscles=CORE|FOREARM|SCAPULAR_STABILIZERS|TRICEPS;roles=GRIP_FOREARM|SHOULDER_CARE|SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|UNILATERAL_STABILITY;objectives=;fatigueCost=MEDIUM","level=SUPPORTIVE;types=SHOULDER_SCAPULAR_SUPPORTIVE;skills=DRIVE|OVERHEAD_CLEAR|SMASH;qualities=ROTATOR_CUFF_CONTROL|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"hip_adduction_machine","legacy derived badminton transfer inference","forceType=DECELERATE;plane=FRONTAL;laterality=BILATERAL;fatigue=ADDUCTOR_TENDON_STRESS|DECELERATION|ELASTIC_SSC|HIP_ADDUCTOR_LOCAL_LOAD|HIP_PELVIS_STABILITY_STRESS|ISOLATION_ACCESSORY_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|SYSTEMIC;muscles=CORE|DEEP_CORE|GLUTE_MEDIUS|HIP_ADDUCTOR;roles=LOWER_BODY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|FIRST_STEP;qualities=FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|JUMP_LANDING|LOWER_BODY_FORCE|RECOVERY_STEP|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION|FOOTWORK|JUMP_LANDING;fatigueCost=HIGH","level=SUPPORTIVE;types=LOWER_BODY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|FIRST_STEP;qualities=FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE|SINGLE_LEG_STABILITY","axes=;objectives=ACCELERATION;fatigueCost=HIGH","removedAxes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;removedObjectives=FOOTWORK|JUMP_LANDING","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"kettlebell_farmer_carry","legacy derived badminton transfer inference","forceType=CARRY;plane=SAGITTAL;laterality=BILATERAL;fatigue=ANTI_ROTATION_LOAD|CORE_BRACING_LOAD|FOREARM_FLEXOR_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|LOADED_CARRY_BRACING_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|SHOULDER_SCAPULAR_STABILITY_STRESS|SYSTEMIC;muscles=CORE|DEEP_CORE|GRIP;roles=CORE_STABILITY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE;qualities=CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","level=SUPPORTIVE;types=CORE_STABILITY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE;qualities=CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","axes=LOW_FATIGUE_CONTROL;objectives=;fatigueCost=MEDIUM","removedAxes=RACKET_SUPPORT;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"kettlebell_farmer_carry","reviewed intrinsic load and movement relations","LOADED_CARRY_BRACING","Bilateral loaded carry requires axial trunk stiffness","Intrinsic movement/load relations without explicit axial-bracing label","MOVEMENT_PATTERN:AXIAL_BRACING","NONE","NONE","NONE","LOSSLESS_WITH_EXISTING_OWNER_EXTENSION"
"kettlebell_goblet_squat","legacy derived badminton transfer inference","forceType=SQUAT;plane=SAGITTAL;laterality=BILATERAL;fatigue=GLUTE_LOAD|HIP_STABILITY_LOAD|KNEE_CONTROL_LOAD|KNEE_HIP_STABILITY_STRESS|LOCAL_MUSCLE|LOW_FATIGUE_REHAB|LOW_LOAD_PREHAB_CONTROL_STRESS|NEURAL_HEAVY|PATELLAR_TENDON_STRESS|QUADRICEPS_LOAD|SYSTEMIC;muscles=CORE|DEEP_CORE;roles=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=LOW_FATIGUE_CONTROL;objectives=;fatigueCost=VERY_HIGH","level=GENERAL;types=GENERAL_STRENGTH_SUPPORTIVE;skills=;qualities=HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE","axes=;objectives=;fatigueCost=VERY_HIGH","removedAxes=LOW_FATIGUE_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"kettlebell_halo","legacy derived badminton transfer inference","forceType=BRACE;plane=MULTI_PLANAR;laterality=BILATERAL;fatigue=ANTI_ROTATION|GRIP_FOREARM|GRIP_FOREARM_LOAD|LOCAL_MUSCLE|LOW_FATIGUE_REHAB|LOW_LOAD_PREHAB_CONTROL_STRESS|NEURAL_HEAVY|OVERHEAD_REPETITION|ROTATOR_CUFF_TENDON_STRESS|SCAPULAR_CONTROL_LOAD|SHOULDER_SCAPULAR_STABILITY_STRESS|SHOULDER_STABILITY_LOAD|SYSTEMIC;muscles=CORE|FOREARM|OBLIQUE|ROTATOR_CUFF|SCAPULAR_STABILIZERS|SHOULDER;roles=ANTI_ROTATION_STABILITY|GRIP_FOREARM|SHOULDER_CARE|SHOULDER_CARE_SUPPORTIVE;skills=SHOULDER_DURABILITY;qualities=GRIP_ENDURANCE|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=MEDIUM","level=SUPPORTIVE;types=SHOULDER_CARE_SUPPORTIVE;skills=SHOULDER_DURABILITY;qualities=GRIP_ENDURANCE|SCAPULAR_CONTROL|SHOULDER_DURABILITY","axes=RACKET_SUPPORT;objectives=;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"kettlebell_single_leg_rdl","legacy derived badminton transfer inference","forceType=HINGE;plane=SAGITTAL;laterality=UNILATERAL;fatigue=CORE_BRACING_LOAD|GLUTE_LOAD|HAMSTRING_LOAD|HAMSTRING_TENDON_STRESS|HIP_ROTATIONAL_CONTROL_STRESS|HIP_STABILITY_LOAD|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|SYSTEMIC|UNILATERAL_LOWER_STABILITY_STRESS;muscles=CORE|ERECTOR_SPINAE|GLUTE|HAMSTRING;roles=LOWER_BODY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|FIRST_STEP;qualities=FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE|SINGLE_LEG_STABILITY","axes=UNILATERAL_STABILITY;objectives=ACCELERATION;fatigueCost=HIGH","level=SUPPORTIVE;types=LOWER_BODY_SUPPORTIVE;skills=CHANGE_OF_DIRECTION|FIRST_STEP;qualities=FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE|SINGLE_LEG_STABILITY","axes=;objectives=ACCELERATION;fatigueCost=HIGH","removedAxes=UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"landmine_anti_rotation","legacy derived badminton transfer inference","forceType=BRACE;plane=TRANSVERSE;laterality=BILATERAL;fatigue=ANTI_ROTATION|ANTI_ROTATION_CORE_STABILITY_STRESS|ANTI_ROTATION_LOAD|CORE_BRACING_LOAD|GRIP_FOREARM|HIP_ROTATIONAL_CONTROL_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|OVERHEAD_REPETITION|STABILITY_COORDINATION_LOAD|SYSTEMIC;muscles=CORE|DEEP_CORE|FOREARM|GLUTE|OBLIQUE|SHOULDER;roles=ANTI_ROTATION_STABILITY|ANTI_ROTATION_STABILITY_SUPPORTIVE|GRIP_FOREARM|SHOULDER_CARE;skills=ANTI_ROTATION_STABILITY;qualities=ANTI_ROTATION_STABILITY|CORE_BRACING","axes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=ANTI_ROTATION;fatigueCost=MEDIUM","level=SUPPORTIVE;types=ANTI_ROTATION_STABILITY_SUPPORTIVE;skills=ANTI_ROTATION_STABILITY;qualities=ANTI_ROTATION_STABILITY|CORE_BRACING","axes=ROTATION_CONTROL;objectives=ANTI_ROTATION;fatigueCost=MEDIUM","removedAxes=LOW_FATIGUE_CONTROL|RACKET_SUPPORT|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"landmine_anti_rotation","movementPattern","TRUNK_BRACE","Explicit anti-rotation task","MOVEMENT_PATTERN:TRUNK_BRACE","MOVEMENT_PATTERN:ANTI_ROTATION","NONE","NONE","NONE","LOSSLESS_WITH_EXISTING_OWNER_EXTENSION"
"landmine_rotation","legacy derived badminton transfer inference","forceType=ROTATE;plane=TRANSVERSE;laterality=BILATERAL;fatigue=BALLISTIC_POWER_STRESS|CORE_BRACING_LOAD|ELBOW_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|HIP_ROTATIONAL_CONTROL_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|OVERHEAD_REPETITION|ROTATION_POWER|ROTATION_POWER_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_JOINT_STABILITY_STRESS|SYSTEMIC;muscles=CORE|FOREARM|GLUTE|SHOULDER;roles=GRIP_FOREARM|OVERHEAD_POWER_SUPPORTIVE|ROTATION_POWER|ROTATION_POWER_SUPPORTIVE|SHOULDER_CARE;skills=ROTATION_SEQUENCING;qualities=CORE_BRACING|ROTATIONAL_POWER|SHOULDER_DURABILITY","axes=RACKET_SUPPORT|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=ROTATION_POWER;fatigueCost=HIGH","level=SUPPORTIVE;types=OVERHEAD_POWER_SUPPORTIVE|ROTATION_POWER_SUPPORTIVE;skills=ROTATION_SEQUENCING;qualities=CORE_BRACING|ROTATIONAL_POWER|SHOULDER_DURABILITY","axes=ROTATION_CONTROL;objectives=ROTATION_POWER;fatigueCost=HIGH","removedAxes=RACKET_SUPPORT|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"lateral_bound_continuous","legacy derived badminton transfer inference","forceType=LAND;plane=FRONTAL;laterality=BILATERAL;fatigue=ACHILLES_TENDON_STRESS|ANKLE_INVERSION_LIGAMENT_STRESS|CALF_ANKLE_SSC_LOAD|DECELERATION|ELASTIC_SSC|FRONTAL_PLANE_LOAD|HIP_ROTATIONAL_CONTROL_STRESS|JUMP_LANDING_IMPACT_STRESS|KNEE_ROTATIONAL_STABILITY_STRESS|KNEE_VALGUS_CONTROL_STRESS|LOCAL_MUSCLE|NEURAL_HEAVY|NEURAL_SPEED|PATELLAR_TENDON_STRESS|PLYOMETRIC_LANDING_STRESS|REACTIVE_SSC_LOAD|SINGLE_LEG_STABILITY_LOAD|SYSTEMIC;muscles=CALF|CORE|GLUTE|QUADRICEPS;roles=JUMP_LANDING|LOWER_BODY_SUPPORTIVE;skills=FIRST_STEP|LATERAL_MOVEMENT;qualities=ACCELERATION|DECELERATION|FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|JUMP_LANDING|LOWER_BODY_FORCE|REACTIVE_AGILITY|RECOVERY_STEP|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING|LATERAL_MOVEMENT|UNILATERAL_STABILITY;objectives=ACCELERATION|DECELERATION|FOOTWORK|JUMP_LANDING;fatigueCost=HIGH","level=SUPPORTIVE;types=LOWER_BODY_SUPPORTIVE;skills=FIRST_STEP|LATERAL_MOVEMENT;qualities=ACCELERATION|DECELERATION|FRONTAL_PLANE_CONTROL|HIP_CONTROL|HIP_KNEE_EXTENSION_STRENGTH|LOWER_BODY_FORCE|REACTIVE_AGILITY|SINGLE_LEG_STABILITY","axes=DECELERATION_LANDING;objectives=ACCELERATION|DECELERATION;fatigueCost=HIGH","removedAxes=LATERAL_MOVEMENT|UNILATERAL_STABILITY;removedObjectives=FOOTWORK|JUMP_LANDING","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"med_ball_chest_pass","legacy derived badminton transfer inference","forceType=PUSH;plane=MULTI_PLANAR;laterality=BILATERAL;fatigue=BALLISTIC_POWER_STRESS|CORE_BRACING_LOAD|ELBOW_TENDON_STRESS|HIP_ROTATIONAL_CONTROL_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|OVERHEAD_REPETITION|PECTORAL_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_JOINT_STABILITY_STRESS|SYSTEMIC|TRICEPS_LOAD;muscles=CHEST|CORE|DEEP_CORE|SHOULDER|TRICEPS;roles=GENERAL_POWER_SUPPORTIVE|SHOULDER_CARE;skills=;qualities=CORE_BRACING|UPPER_BODY_EXPLOSIVE_POWER","axes=RACKET_SUPPORT;objectives=;fatigueCost=HIGH","level=SUPPORTIVE;types=GENERAL_POWER_SUPPORTIVE;skills=;qualities=CORE_BRACING|UPPER_BODY_EXPLOSIVE_POWER","axes=;objectives=;fatigueCost=HIGH","removedAxes=RACKET_SUPPORT;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"med_ball_overhead_slam","legacy derived badminton transfer inference","forceType=BRACE;plane=SAGITTAL;laterality=BILATERAL;fatigue=ANTI_ROTATION|BALLISTIC_POWER_STRESS|CORE_BRACING_LOAD|ELBOW_TENDON_STRESS|GRIP_FOREARM|HIP_ROTATIONAL_CONTROL_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|OVERHEAD_REPETITION|OVERHEAD_REPETITION_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_JOINT_STABILITY_STRESS|SYSTEMIC;muscles=CORE|GLUTE|LAT|SHOULDER|TRICEPS;roles=ANTI_ROTATION_STABILITY|GRIP_FOREARM|OVERHEAD_POWER_SUPPORTIVE|SHOULDER_CARE;skills=OVERHEAD_POWER;qualities=CORE_BRACING|SHOULDER_DURABILITY|UPPER_BODY_EXPLOSIVE_POWER","axes=RACKET_SUPPORT|ROTATION_CONTROL;objectives=;fatigueCost=HIGH","level=SUPPORTIVE;types=OVERHEAD_POWER_SUPPORTIVE;skills=OVERHEAD_POWER;qualities=CORE_BRACING|SHOULDER_DURABILITY|UPPER_BODY_EXPLOSIVE_POWER","axes=RACKET_SUPPORT;objectives=;fatigueCost=HIGH","removedAxes=ROTATION_CONTROL;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
"med_ball_rotational_scoop_toss","legacy derived badminton transfer inference","forceType=ROTATE;plane=TRANSVERSE;laterality=UNILATERAL;fatigue=BALLISTIC_POWER_STRESS|CORE_BRACING_LOAD|ELBOW_TENDON_STRESS|GRIP_FOREARM|GRIP_FOREARM_LOAD|HIP_ROTATIONAL_CONTROL_STRESS|LOCAL_MUSCLE|LUMBOPELVIC_CONTROL_STRESS|NEURAL_HEAVY|NEURAL_SPEED|NEURAL_SPEED_LOAD|OVERHEAD_REPETITION|ROTATION_POWER|ROTATION_POWER_LOAD|ROTATOR_CUFF_TENDON_STRESS|SHOULDER_JOINT_STABILITY_STRESS|SYSTEMIC;muscles=CORE|DEEP_CORE|FOREARM|GLUTE|OBLIQUE|SHOULDER;roles=GRIP_FOREARM|ROTATION_POWER|ROTATION_POWER_SUPPORTIVE|SHOULDER_CARE;skills=ROTATION_SEQUENCING;qualities=CORE_BRACING|POSTERIOR_CHAIN|ROTATIONAL_POWER","axes=RACKET_SUPPORT|ROTATION_CONTROL|UNILATERAL_STABILITY;objectives=ROTATION_POWER;fatigueCost=HIGH","level=SUPPORTIVE;types=ROTATION_POWER_SUPPORTIVE;skills=ROTATION_SEQUENCING;qualities=CORE_BRACING|POSTERIOR_CHAIN|ROTATIONAL_POWER","axes=ROTATION_CONTROL;objectives=ROTATION_POWER;fatigueCost=HIGH","removedAxes=RACKET_SUPPORT|UNILATERAL_STABILITY;removedObjectives=","NONE","NONE","INTENTIONAL_OBSOLETE_INFORMATION_REMOVED"
